Country,Job_Title,Max_Salary
"United States","Senior Research Counsel",93000
"United States","Director of Publications",93000
"United States","Lead Instructional Designer",93000
"United States","Technical Development Research Associate",93000
"United States","Etl developer",93000
"United States","Technical Writer Lead",93000
"United States","Marketing Event Coordinator",93000
"United States","Engineering Leadership",93000
"United States","Threat Hunter",93000
"United States","Communications & Marketing Director",93000
"United States","Organizational Development Specialist 4",93000
"United States","Occupational Therapy",93000
"United States","Associate Digital Marketing Manager",93000
"United States","Director of Agency Services",93000
"United States","System Integrator",93000
"United States","National operations manager",93000
"United States","Lead Recruiting Coordinator",93000
"United States","Senior Demand Planner",93000
"United States","Optical Engineer",93000
"United States","Asylum Officer",93000
"United States","Sales operations program manager",93000
"United States","Inside Account Representative",93000
"United States","Quality Assurance Director",93000
"United States","Assistant Director of Direct Marketing",92800
"United States","Marketing Analyst",92781
"United States","Program Managers, Training",92700
"United States","Distribution Center Engineer",92700
"United States","Outreach Manager",92700
"United States","Marketing Staff Manager",92600
"United States","Administrative Assistant",92500
"United States","Public Defender Investigator",92500
"United States","Android Engineer",92500
"United States","Nurse Manager",92500
"United States","Revenue Manager",92500
"United States","Senior Email/Messaging Analyst",92331
"United States","Assistant Director of Prospect Research",92143
"United States","Payroll Supervisor",92088
"United States","Deputy managing editor",92035
"United States","Project Manager, global learning",92000
"United States","Clinical Trial Associate",92000
"United States","School Budget Specialist",92000
"United States","Audit Lead",92000
"United States","News producer",92000
"United States","Senior Marketing Campaign Manager",92000
"United States","Sr. Compensation Analyst",92000
"United States","Associate Digital Implementation Manager",92000
"United States","Network and systems engineer",92000
"United States","Health Insurance",92000
"United States","Director of Finance and Operations",92000
"United States","New sales",92000
"United States","HRIS Business Analyst",92000
"United States","Senior Human Resources Manager",92000
"United States","DevSecOps Engineer",92000
"United States","Associate Director of Contracting Services",92000
"United States","Deputy Budget Director",92000
"United States","Senior Project Manager/Evaluation Specialist",92000
"United States",Curator,92000
"United States","Cost & Pricing Officer",92000
"United States","Development Engineer",92000
"United States","Director of Content Operations",92000
"United States","Director of Grants Admin",92000
"United States","Process Integration Engineering",92000
"United States","Trade Compliance Lead",92000
"United States","Biomedical Scientist",92000
"United States","Audio Editor",92000
"United States","Policy Specialist",92000
"United States","Statistician II",92000
"United States","Technical Solutions Engineer",92000
"United States","Software QA Analyst",92000
"United States","Director of People Operations",92000
"United States","Research Specialist",92000
"United States","Director, Prospect Research",92000
"United States","Director of Development & Marketing",92000
"United States","Strategic consultant",92000
"United States","Claims adjuster",92000
"United States","Digital compliance",92000
"United States","Senior Software Analyst",92000
"United States","Senior Technical Specialist",92000
"United States","Sr Research Associate",92000
"United States","Senior Editor II",92000
"United States","Lower School Science Teacher",92000
"United States","Library troubleshooter",92000
"United States","Associate Director of Media",92000
"United States","Network administrator",92000
"United States","Planning Director",92000
"United States","Program Research Specialist",92000
"United States","Director of Digital Strategies",92000
"United States","Senior Digital Strategist",92000
"United States","Database Architect",92000
"United States","Analytical Biologist",92000
"United States",Officer,92000
